CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Ativo;Objetivos;Montante_Investido;Origem_Recursos
42.888.583/0001-89;2024-12-01;1;CRI000000434 - 23K2260145;Ganho de capital - Rentabilização da carteira;2520355.33;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI000000435 - 24C1796102;Ganho de capital - Rentabilização da carteira;250892.57;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI00000043C - 23F2430066;Ganho de capital - Rentabilização da carteira;4669405.51;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI000000498 - 23L1737583;Ganho de capital - Rentabilização da carteira;203873.27;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI0000004B2 - 23L1737583;Ganho de capital - Rentabilização da carteira;568192.88;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI000000542 - 22E0640809;Ganho de capital - Rentabilização da carteira;677389.8;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI000000543 - 22E0640809;Ganho de capital - Rentabilização da carteira;2591.39;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI000000553 - 23L1279637;Ganho de capital - Rentabilização da carteira;931196.02;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI0000005C0 - 23L1737583;Ganho de capital - Rentabilização da carteira;143491.82;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI000000608 - 23L1605236;Ganho de capital - Rentabilização da carteira;3554428.39;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI000000681 - 23K2260145;Ganho de capital - Rentabilização da carteira;101117.97;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI000000683 - 24C1796102;Ganho de capital - Rentabilização da carteira;1029000;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI00000068B - 23L1737583;Ganho de capital - Rentabilização da carteira;5549534.01;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI000000691 - 23C2831601;Ganho de capital - Rentabilização da carteira;2845707.59;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI000000699 - 23C2831601;Ganho de capital - Rentabilização da carteira;2765561.76;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI0000006A3 - 23C2831601;Ganho de capital - Rentabilização da carteira;319530.46;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI0000006AA - 23C2831601;Ganho de capital - Rentabilização da carteira;1149113.56;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI0000006AB - 24G1895078;Ganho de capital - Rentabilização da carteira;10881547.92;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI0000006EF - 24H1933555;Ganho de capital - Rentabilização da carteira;8082046.42;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI0000006F0 - 24H1933558;Ganho de capital - Rentabilização da carteira;8080897.42;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI0000006F4 - 24H2012907;Ganho de capital - Rentabilização da carteira;2420968.19;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI000000736 - 24C1526928;Ganho de capital - Rentabilização da carteira;15042456.06;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI000000749 - 24J2130089;Ganho de capital - Rentabilização da carteira;2508165.85;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI000000759 - 24J2128781;Ganho de capital - Rentabilização da carteira;2762913;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI00000075B - 24J2130089;Ganho de capital - Rentabilização da carteira;2761580.69;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI00000077D - 24C1796102;Ganho de capital - Rentabilização da carteira;580010.04;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI00000078C - 24H1933555;Ganho de capital - Rentabilização da carteira;4040812.2;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI00000078D - 24H1933558;Ganho de capital - Rentabilização da carteira;3966023.06;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI00000079B - 23I1270600;Ganho de capital - Rentabilização da carteira;200948.71;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI00000079C - 23L1737583;Ganho de capital - Rentabilização da carteira;200202.4;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI0000007B6 - 24J2128781;Ganho de capital - Rentabilização da carteira;1115112;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI0000007B7 - 24J2130089;Ganho de capital - Rentabilização da carteira;1114976.26;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI0000068F - 24E1318751;Ganho de capital - Rentabilização da carteira;8456034.74;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI000006A0 - 24G1883357;Ganho de capital - Rentabilização da carteira;10190975.79;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI000006F - 22E1313665;Ganho de capital - Rentabilização da carteira;11974164.61;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI00000700 - 24I1189659;Ganho de capital - Rentabilização da carteira;8034079;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI00000748 - 24J2128781;Ganho de capital - Rentabilização da carteira;2509036.76;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI000007A9 - 24K2221808;Ganho de capital - Rentabilização da carteira;10019900.94;Recurso próprios - Caixa e/ou emissão de cotas
42.888.583/0001-89;2024-12-01;1;CRI00060E - 24D2944088;Ganho de capital - Rentabilização da carteira;1623597.64;Recurso próprios - Caixa e/ou emissão de cotas
42.922.127/0001-08;2024-12-01;1;NTNBOV027B51;Ganho de capital - Rentabilização da carteira;596317.39;Recurso próprios - Caixa e/ou emissão de cotas
42.923.317/0001-40;2024-12-01;1;KAZZAS INCOR;Ativos alvo;7113465.65;Caixa
43.008.233/0001-43;2024-06-01;1;FII BTGP YOU;Lucro na Venda;95000000.00;Capital
43.008.233/0001-43;2024-06-01;1;CRI 21I0566602;Lucro na Venda;40047275.82;Capital
43.008.233/0001-43;2024-06-01;1;CRI 22B0309134;Lucro na Venda;34628079.41;Capital
43.008.233/0001-43;2024-06-01;1;CRI 22H1104501;Lucro na Venda;3477568.18;Capital
43.008.233/0001-43;2024-06-01;1;CRI 22J0978863;Lucro na Venda;14506368.52;Capital
43.008.233/0001-43;2024-06-01;1;CRI 22K1362572;Lucro na Venda;98749208.95;Capital
43.008.233/0001-43;2024-06-01;1;CRI 23D1695011;Lucro na Venda;1622488.57;Capital
43.008.233/0001-43;2024-06-01;1;CRI 23D1695269;Lucro na Venda;1189557.71;Capital
43.008.233/0001-43;2024-06-01;1;CRI 23H2516001;Lucro na Venda;169773961.48;Capital
43.008.233/0001-43;2024-06-01;1;CRI 23H2516002;Lucro na Venda;89281243.91;Capital
43.008.233/0001-43;2024-06-01;1;CRI 23I1210221;Lucro na Venda;136172049.97;Capital
43.008.233/0001-43;2024-06-01;1;CRI 23I1211920;Lucro na Venda;65489712.60;Capital
43.008.233/0001-43;2024-06-01;1;CRI 23L2415875;Lucro na Venda;26233485.33;Capital
43.008.233/0001-43;2024-06-01;1;CRI 24D3055754;Lucro na Venda;1838000.00;Capital
43.008.233/0001-43;2024-06-01;1;CRI 24D3055772;Lucro na Venda;1750000.00;Capital
43.008.233/0001-43;2024-06-01;1;CRI 24D3055807;Lucro na Venda;4914000.00;Capital
43.008.233/0001-43;2024-06-01;1;CRI 24D3055829;Lucro na Venda;2125000.00;Capital
43.008.233/0001-43;2024-06-01;1;CRI 24D3055858;Lucro na Venda;7735000.00;Capital
43.008.233/0001-43;2024-06-01;1;CRI 24D3055859;Lucro na Venda;6078000.00;Capital
43.008.233/0001-43;2024-06-01;1;CRI 24D3055861;Lucro na Venda;13813000.00;Capital
43.008.233/0001-43;2024-06-01;1;CRI 24D3055862;Lucro na Venda;4250000.00;Capital
43.009.610/0001-69;2024-12-01;1;FUNDO DE INVESTIMENTO IMOBILIARIO SHOPPING PATIO HIGIENOPOLIS;Lucro na Venda;4449.96;Capital
43.010.485/0001-07;2024-12-01;1;APXM Cascavel Investimentos Ltda.;Renda;119900000.00;Capital
43.010.543/0001-00;2024-12-01;1;FATOR VERITA FII;Lucro na Venda;1828163.96;Capital
43.010.543/0001-00;2024-12-01;1;XP CRED IMOB FII;Lucro na Venda;1389096.88;Capital
43.010.543/0001-00;2024-12-01;1;SANTANDER RENDA FII;Lucro na Venda;1034129.77;Capital
43.010.543/0001-00;2024-12-01;1;Santander Papeis Imobiliários;Lucro na Venda;146940.56;Capital
43.010.543/0001-00;2024-12-01;1;FII GUARDIAN LOG;Lucro na Venda;2998730.93;Capital
43.010.543/0001-00;2024-12-01;1;IGUATEMI S.A.;Lucro na Venda;1043394.00;Capital
43.010.543/0001-00;2024-12-01;1;FII BTGP YOU;Lucro na Venda;5000000.00;Capital
43.010.543/0001-00;2024-12-01;1;CRI 22I0879235;Lucro na Venda;22552168.56;Capital
43.010.543/0001-00;2024-12-01;1;CRI 24D3418727;Lucro na Venda;3628619.59;Capital
43.010.543/0001-00;2024-12-01;1;CRI 24D3725569;Lucro na Venda;8000000.00;Capital
43.010.543/0001-00;2024-12-01;1;CRI 24F2007358;Lucro na Venda;3017897.70;Capital
43.010.543/0001-00;2024-12-01;1;CRI 24F2418658;Lucro na Venda;16410954.99;Capital
43.010.543/0001-00;2024-12-01;1;CRI 24G2828590;Lucro na Venda;2500000.00;Capital
43.010.543/0001-00;2024-12-01;1;CRI 24G2828592;Lucro na Venda;1000000.00;Capital
43.010.543/0001-00;2024-12-01;1;CRI 24I1980366;Lucro na Venda;10000303.98;Capital
43.010.844/0001-26;2024-12-01;1;JS REAL ESTATE FII;Lucro na Venda;3223256.45;Capital
43.010.844/0001-26;2024-12-01;1;FI IMOBILIARIO XP MALLS;Lucro na Venda;7500441.07;Capital
43.010.844/0001-26;2024-12-01;1;XP LOG FUNDO DE INVESTIMENTO IMOBILIARIO - FII;Lucro na Venda;3533079.65;Capital
43.010.844/0001-26;2024-12-01;1;BTG PACTUAL SHOPPINGS FII;Lucro na Venda;192209.88;Capital
43.010.844/0001-26;2024-12-01;1;MAUA CAPITAL RECEBIVEIS FII;Lucro na Venda;7736819.72;Capital
43.010.844/0001-26;2024-12-01;1;BTG PACTUAL LOGÍSTICA FII;Lucro na Venda;10029703.85;Capital
43.010.844/0001-26;2024-12-01;1;VBI PRIME PROPERTIES FII;Lucro na Venda;5000196.40;Capital
43.010.844/0001-26;2024-12-01;1;GAZIT MALLS  FII;Lucro na Venda;5001000.02;Capital
43.010.844/0001-26;2024-12-01;1;RBR ALPHA PLUS MULTI REAL ESTATE FII;Lucro na Venda;5000064.97;Capital
43.010.844/0001-26;2024-12-01;1;KINEA HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIARIO - RESPONSABILIDADE LIMITADA;Lucro na Venda;15758008.67;Capital
43.010.844/0001-26;2024-12-01;1;ITAU TOTAL RETURN FUNDO DE INVESTIMENTO IMOBILIARIO;Lucro na Venda;4987867.19;Capital
43.010.844/0001-26;2024-12-01;1;CANUMA RENDA FII;Lucro na Venda;61752450.00;Capital
43.010.844/0001-26;2024-12-01;1;RBR TOP OFFICES FII RESP LTDA;Lucro na Venda;85091.92;Capital
43.010.844/0001-26;2024-12-01;1;CRI 24C1980162;Lucro na Venda;15000000.00;Capital
43.010.844/0001-26;2024-12-01;1;CRI 24E1394847;Lucro na Venda;30000000.00;Capital
43.010.844/0001-26;2024-12-01;1;CRI 24J4849357;Lucro na Venda;4212894.72;Capital
43.010.844/0001-26;2024-12-01;1;CRI 24K2342769;Lucro na Venda;23360000.00;Capital
43.440.579/0001-16;2024-06-01;1;23K2257431 - CRI;Aplicação em ativos-alvo do Fundo;1856580;Caixa
43.440.579/0001-16;2024-06-01;1;23L1357500 - CRI;Aplicação em ativos-alvo do Fundo;760489.3;Caixa
43.440.579/0001-16;2024-06-01;1;23B0587522 - CRI;Aplicação em ativos-alvo do Fundo;755711.53;Caixa
43.440.579/0001-16;2024-06-01;1;21L0285556 - CRI;Aplicação em ativos-alvo do Fundo;322826.28;Caixa
43.440.579/0001-16;2024-06-01;1;22K1692411 - CRI;Aplicação em ativos-alvo do Fundo;705430.53;Caixa
43.617.647/0001-70;2024-06-01;1;Não houve aquisição de imoveis no período;Não houve aquisição de imoveis no período;0;nenhuma
43.617.702/0001-21;2024-12-01;1;MAT_1.520 - REGENTESPARK_82;Benefícios Futuros;1326201.15;Capital
43.617.702/0001-21;2024-12-01;1;MAT_1522 - REGENTESPARK_92;Benefícios Futuros;1326201.15;Capital
43.619.174/0001-40;2024-12-01;1;COTAS DE RENDA FIXA;FLUXO DE CAIXA;106286.33;PROPRIOS
43.619.174/0001-40;2024-12-01;1;INCORPORADORA PRAIA BRAVA SPE;RENDA;12706384.26;PROPRIOS
43.671.250/0001-66;2024-06-01;1;MAM ZC TESOURO SELIC FI RF;Gestão de Liquidez do Fundo;817900.82;Fluxo de Caixa
43.741.150/0001-69;2024-12-01;1;OT SOBERANO;Ativo mantido por necessidade de liquidez.;46249858.96;Recursos de caixa
43.741.171/0001-84;2024-12-01;1;CRI Portfólio Solar;Financiar projetos de usinas fotovoltáicas;88806000;2° Emissão de cotas do SNEL11
43.741.189/0001-86;2024-12-01;1;OT SOBERANO;Ativo mantido por necessidade de liquidez.;1543475831.28;Recursos de caixa
43.741.189/0001-86;2024-12-01;1;ECOAGRO FIDC MZ3;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;8027951.38;Recursos de caixa
43.741.189/0001-86;2024-12-01;1;NAGRO FIDC - SENIOR;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;1288887.99;Recursos de caixa
43.741.189/0001-86;2024-12-01;1;21I0605705;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;140006077.31;Recursos de caixa
43.741.189/0001-86;2024-12-01;1;CRA021000RX;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;23495426.49;Recursos de caixa
43.741.189/0001-86;2024-12-01;1;CRA0220020A;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;4088490.09;Recursos de caixa
43.741.189/0001-86;2024-12-01;1;CRA022002H1;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;3184593.67;Recursos de caixa
43.741.189/0001-86;2024-12-01;1;CRA022004XY;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;15306336.61;Recursos de caixa
43.741.189/0001-86;2024-12-01;1;CRA023004BL;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;19053699.24;Recursos de caixa
43.741.189/0001-86;2024-12-01;1;CRA02300PGP;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;4304575.48;Recursos de caixa
43.741.189/0001-86;2024-12-01;1;CRA024000GQ;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;19422523.06;Recursos de caixa
43.741.189/0001-86;2024-12-01;1;CRA024003JT;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;39531777.88;Recursos de caixa
43.741.189/0001-86;2024-12-01;1;CRA0240053E;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;33327641.02;Recursos de caixa
43.741.189/0001-86;2024-12-01;1;CRA024007KB;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;72298284.86;Recursos de caixa
43.741.189/0001-86;2024-12-01;1;CRA02400BQD;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;14765799.79;Recursos de caixa
43.741.195/0001-33;2024-06-01;1;18G0705308;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;124410534.41;Recursos de caixa
43.741.195/0001-33;2024-06-01;1;19L0867734;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;22272464.4;Recursos de caixa
43.741.195/0001-33;2024-06-01;1;19L0906182;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;65875737.73;Recursos de caixa
43.741.195/0001-33;2024-06-01;1;20B0817201;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;167119590.01;Recursos de caixa
43.741.195/0001-33;2024-06-01;1;20C0128177;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;18275490.71;Recursos de caixa
43.741.195/0001-33;2024-06-01;1;21C0818332;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;7402123.56;Recursos de caixa
43.741.195/0001-33;2024-06-01;1;21H0700312;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;138726328.48;Recursos de caixa
43.741.195/0001-33;2024-06-01;1;21I0931497;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;120033060.16;Recursos de caixa
43.741.195/0001-33;2024-06-01;1;21J1022783;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;30075258.17;Recursos de caixa
43.741.195/0001-33;2024-06-01;1;21L0666509;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;51388289.73;Recursos de caixa
43.741.195/0001-33;2024-06-01;1;22A0253223;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;65191818.24;Recursos de caixa
43.741.195/0001-33;2024-06-01;1;22F0783773;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;140543591.17;Recursos de caixa
43.741.195/0001-33;2024-06-01;1;22F0930128;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;13575296.92;Recursos de caixa
43.741.195/0001-33;2024-06-01;1;22J0978863;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;15795556.64;Recursos de caixa
43.741.195/0001-33;2024-06-01;1;22K1362572;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;146933417.96;Recursos de caixa
43.741.195/0001-33;2024-06-01;1;22L0296841;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;56124240.09;Recursos de caixa
43.741.195/0001-33;2024-06-01;1;22L1211468;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;5752264.1;Recursos de caixa
43.741.195/0001-33;2024-06-01;1;22L1668361;Proporcionar aos seus cotistas a valorizac¸a~o e a rentabilidade de suas cotas no longo prazo;9175236.13;Recursos de caixa
