CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;Caixa_Postal;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email
21.728.083/0001-00;2025-01-01;1;144920;Transmissora José Maria de Macedo de Eletricidade S.A.;Endereço da Sede;Rua Tabapuã, 841 - Conj. 21- 2º andar - Itaim Bibi;;Itaim Bibi;São Paulo;SP;Brasil;04533013;;;11;38108760;;;;ri@argoenergia.com.br
21.728.083/0001-00;2025-01-01;1;144920;Transmissora José Maria de Macedo de Eletricidade S.A.;Endereço para Correspondência;Rua Tabapuã, 841 - Conj. 21- 2º andar - Itaim Bibi;;Itaim Bibi;São Paulo;SP;Brasil;04533013;;;11;38108760;;;;ri@argoenergia.com.br
21.748.188/0001-20;2025-01-01;2;147373;TERP GLBL BRASIL I PARTICIPAÇÕES S.A.;Endereço da Sede;Av. Almirante Júlio de Sá Bierrenbach, 200, Pacific Tower;Bl. 02, 1º, 2º e 4º;Jacarepaguá;Rio de Janeiro;RJ;Brasil;02277502;;;21;24395150;;;;ri@elera.com
21.748.188/0001-20;2025-01-01;2;147373;TERP GLBL BRASIL I PARTICIPAÇÕES S.A.;Endereço para Correspondência;Av. das Nações Unidas, 14.401, Cd. Parque da Cidade;T. Paineira 3º andar;Vila Gertrudes;São Paulo;SP;Brasil;04794000;;;21;24395150;;;;ri@elera.com
22.163.297/0001-49;2025-01-01;2;147242;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;Endereço da Sede;Rua Mário Neves;Nr.01;Ilha da Conceição;Niterói;RJ;Brasil;24050290;;;21;34789400;;;;invest@ecorodovias.com.br
22.163.297/0001-49;2025-01-01;2;147242;CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE;Endereço para Correspondência;Rua Mário Neves;Nr.01;Ilha da Conceição;Niterói;RJ;Brasil;24050290;;;21;34789405;;;;invest@ecorodovias.com.br
22.261.473/0001-85;2025-01-01;1;148891;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Endereço da Sede;Avenida Barbacena, 1200;7o andar;Santo Agostinho;Belo Horizonte;MG;Brasil;30190131;;;31;32651000;;;;ri@gasmig.com.br
22.261.473/0001-85;2025-01-01;1;148891;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Endereço para Correspondência;Avenida Barbacena, 1200;7o andar;Santo Agostinho;Belo Horizonte;MG;Brasil;30190131;;;31;32651000;;;;ri@gasmig.com.br
22.266.175/0001-88;2025-01-01;6;151804;FERTILIZANTES HERINGER S.A.;Endereço da Sede;Avenida Irene Karcher, 620;n/a;Betel;Paulínia;SP;Brasil;13148906;;;19;33222294;;;;ri@heringer.com.br
22.266.175/0001-88;2025-01-01;6;151804;FERTILIZANTES HERINGER S.A.;Endereço para Correspondência;Avenida Irene Karcher, 620;n/a;Betel;Paulínia;SP;Brasil;13148906;;;19;33222294;;;;ri@heringer.com.br
22.543.331/0001-00;2025-01-01;2;150098;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;Endereço da Sede;Q SHN Quadra 1 Bloco E Conj A;SALAS 1601 E 1701;Asa Norte;Brasília;DF;Brasil;70701050;;;11;31761340;;;;diseg@caixa.gov.br
22.543.331/0001-00;2025-01-01;2;150098;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;Endereço para Correspondência;Q SHN Quadra 1 Bloco E Conj A;SALAS 1601 E 1701;Asa Norte;Brasília;DF;Brasil;70701050;;;11;31761340;;;;diseg@caixa.gov.br
22.677.520/0001-76;2025-01-01;2;144724;CIA TECIDOS NORTE DE MINAS COTEMINAS;Endereço da Sede;avenida lincoln alves dos santos;955;Distrito Industrial;Montes Claros;MG;Brasil;39404005;;;38;40095000;;;;joao.bomfim@coteminas.com.br
22.677.520/0001-76;2025-01-01;2;144724;CIA TECIDOS NORTE DE MINAS COTEMINAS;Endereço para Correspondência;Avenida paulista 1754;2 sobreloja;Cerqueira César;São Paulo;SP;Brasil;01310200;;;11;21454412;;;;JOAO.BOMFIM@COTEMINAS.COM.BR
23.041.875/0001-37;2025-01-01;1;149025;Almacenes Éxito S.A.;Endereço da Sede;Carrera 48 No. 32B Sur - 139, Avenida Las Vegas;;Envigado;;;Colômbia;00000000;;;7660;4852;;;;njudiciales@grupo-exito.com
23.041.875/0001-37;2025-01-01;1;149025;Almacenes Éxito S.A.;Endereço no Exterior;Carrera 48 No. 32B Sur - 139, Avenida Las Vegas, Envigado, C;;;;;Colômbia;01402002;;;;;;;;njudiciales@grupo-exito.com
23.041.875/0001-37;2025-01-01;1;149025;Almacenes Éxito S.A.;Endereço para Correspondência;Carrera 48 No. 32B Sur - 139, Avenida Las Vegas;;Envigado;Envigado;;Colômbia;01402002;;;11;76604852;;;;njudiciales@grupo-exito.com
23.096.269/0001-19;2025-01-01;2;147319;Rio Parana Energia S.A.;Endereço da Sede;Rua Funchal, nº 418;4º andar - ETowers;Vila Olímpia;São Paulo;SP;Brasil;04551060;;;11;56323200;;;;BR_DiretorRI@ctgbr.com.br
23.096.269/0001-19;2025-01-01;2;147319;Rio Parana Energia S.A.;Endereço para Correspondência;Rua Funchal, nº 418;4º andar - ETowers;Vila Olímpia;São Paulo;SP;Brasil;04551060;;;11;56323200;;;;BR_DiretorRI@ctgbr.com.br
23.236.821/0001-27;2025-01-01;1;145787;PATRIMAR ENGENHARIA S.A.;Endereço da Sede;Rodovia Stael Mary Bicalho Motta Magalhaes;nº 521, 18º andar;Bairro Belvedere;Belo Horizonte;MG;Brasil;30320760;;;31;32540275;;;;ri@patrimar.com.br
23.236.821/0001-27;2025-01-01;1;145787;PATRIMAR ENGENHARIA S.A.;Endereço para Correspondência;Rodovia Stael Mary Bicalho Motta Magalhaes;nº 521, 18º andar;Bairro Belvedere;Belo Horizonte;MG;Brasil;30320760;;;31;32540275;;;;ri@patrimar.com.br
23.373.000/0001-32;2025-01-01;1;147736;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Endereço da Sede;Rua Doutor Renato Paes de Barros, 1017;6º andar;Itaim Bibi;São Paulo;SP;Brasil;04530001;;;11;23885336;;;;ri@grupovamos.com.br
23.373.000/0001-32;2025-01-01;1;147736;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Endereço para Correspondência;Rua Doutor Renato Paes de Barros, 1017;6º andar;Itaim Bibi;São Paulo;SP;Brasil;04530001;;;11;23885336;;;;ri@grupovamos.com.br
23.438.929/0001-00;2025-01-01;1;146780;Alares Internet Participações S/A;Endereço da Sede;Rua São Tomé, nº 86;10º andar, conj. 101;Vila Olimpia;São Paulo;SP;Brasil;04551080;;;11;20809000;;;;ri@alaresinternet.com.br
23.438.929/0001-00;2025-01-01;1;146780;Alares Internet Participações S/A;Endereço para Correspondência;Rua São Tomé, nº 86;10º andar, conj. 101;Vila Olimpia;São Paulo;SP;Brasil;04551080;;;11;20809000;;;;ri@alaresinternet.com.br
23.994.857/0001-70;2025-01-01;1;149128;Atom Educação e Editora S.A.;Endereço da Sede;Rua Eulália Silva, 454;8º andar, Cj. 81;Jardim Faculdade;Sorocaba;SP;Brasil;18030230;;;15;30316100;;;;ri@atomeducacional.com.br
23.994.857/0001-70;2025-01-01;1;149128;Atom Educação e Editora S.A.;Endereço para Correspondência;Rua Eulália Silva, 454;8º andar, Cj. 81;Jardim Faculdade;Sorocaba;SP;Brasil;18030230;;;15;30316100;;;;ri@atomeducacional.com.br
24.230.275/0001-80;2025-01-01;1;146415;Plano & Plano Desenvolvimento Imobiliário S.A.;Endereço da Sede;Rua Gerivatiba, nº 207, conjunto 172;;Butantã;São Paulo;SP;Brasil;05501900;;;11;40957332;;;;ri@planoeplano.com.br  joao.hopp@planoeplano.com.br
24.230.275/0001-80;2025-01-01;1;146415;Plano & Plano Desenvolvimento Imobiliário S.A.;Endereço para Correspondência;Rua Gerivatiba, nº 207, conjunto 172;;Butantã;São Paulo;SP;Brasil;05501900;;;11;40957332;;;;ri@planoeplano.com.br  joao.hopp@planoeplano.com.br
24.396.489/0001-20;2025-01-01;2;150159;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Endereço da Sede;Avenida das Nações Unidas, 14.401, Torre Corp. B2 Paineira;7º andar, Setor B;Vila Gertrudes;São Paulo;SP;Brasil;04794000;;;11;38302000;;;;riambiental@brkambiental.com.br
24.396.489/0001-20;2025-01-01;2;150159;BRK AMBIENTAL PARTICIPAÇÕES S.A.;Endereço para Correspondência;Avenida das Nações Unidas, 14.401, Torre Corp. B2 Paineira;7º andar, Setor B;Vila Gertrudes;São Paulo;SP;Brasil;04794000;;;11;38302000;;;;riambiental@brkambiental.com.br
24.624.490/0001-65;2025-01-01;1;144922;ARGO TRANSMISSÃO DE ENERGIA S/A;Endereço da Sede;Rua Tabapuã, 841;5º ANDAR CJ 51;ITAIM;São Paulo;SP;Brasil;04533013;;;11;38108760;;;;ri@argoenergia.com.br
24.624.490/0001-65;2025-01-01;1;144922;ARGO TRANSMISSÃO DE ENERGIA S/A;Endereço para Correspondência;Rua Tabapuã, 841;5º ANDAR CJ 51;ITAIM;São Paulo;SP;Brasil;04533013;;;11;38108760;;;;ri@argoenergia.com.br
24.624.551/0001-94;2025-01-01;1;144921;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;Endereço da Sede;Rua Tabapuã, 841;5º ANDAR CJ 51;ITAIM BIBI;São Paulo;SP;Brasil;04533013;;;11;38108760;;;;ri@argoenergia.com.br
24.624.551/0001-94;2025-01-01;1;144921;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;Endereço para Correspondência;Rua Tabapuã, 841;5º ANDAR CJ 51;ITAIM BIBI;São Paulo;SP;Brasil;04533013;;;11;38108760;;;;ri@argoenergia.com.br
24.921.465/0001-43;2025-01-01;2;148074;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Endereço da Sede;Rua Gomes de Carvalho, nº 1.327;conjuntos 61 e 62;Vila Olímpia;São Paulo;SP;Brasil;04547005;;;11;23919931;;;;ri@bluefitacademia.com.br
24.921.465/0001-43;2025-01-01;2;148074;BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A.;Endereço para Correspondência;Rua Gomes de Carvalho, nº 1.327;conjuntos 61 e 62;Vila Olímpia;São Paulo;SP;Brasil;04547005;;;11;23919931;;;;ri@bluefitacademia.com.br
24.962.466/0001-36;2025-01-01;3;148860;RUMO MALHA NORTE S.A.;Endereço da Sede;Área Rural Rua B, nº 1008;Parque Industrial;Área Rural de Rondo;Rondonópolis;MT;Brasil;78750899;;;41;21417555;;;;ir@rumolog.com
24.962.466/0001-36;2025-01-01;3;148860;RUMO MALHA NORTE S.A.;Endereço para Correspondência;Área Rural Rua B, nº 1008;Parque Industrial;Área Rural de Rondo;Rondonópolis;MT;Brasil;78750899;;;41;21417555;;;;ir@rumolog.com
24.990.777/0001-09;2025-01-01;2;146534;GRUPO MATEUS S.A.;Endereço da Sede;Avenida Daniel de La Touche, nº 73;Loja 03;Cohama;São Luís;MA;Brasil;65074115;;;98;21083582;;;;ri@grupomateus.com.br
24.990.777/0001-09;2025-01-01;2;146534;GRUPO MATEUS S.A.;Endereço para Correspondência;Avenida Daniel de La Touche, nº 73;Loja 03;Cohama;São Luís;MA;Brasil;65074115;;;98;21083582;;;;ri@grupomateus.com.br
25.249.439/0001-83;2025-01-01;1;148318;Hospital Care Caledonia S.A.;Endereço da Sede;Rua Umbu;nº 291;Lot. Alphaville;Campinas;SP;Brasil;13098325;;;19;35149300;;;;ri@hospitalcare.com.br
25.249.439/0001-83;2025-01-01;1;148318;Hospital Care Caledonia S.A.;Endereço para Correspondência;Rua Umbu;nº 291;Lot. Alphaville;Campinas;SP;Brasil;13098325;;;19;35149300;;;;ri@hospitalcare.com.br
25.369.840/0001-57;2025-01-01;3;145470;COMERC ENERGIA S.A.;Endereço da Sede;Avenida Juscelino Kubitschek, 1.909 - 21° andar;sala 05, torre norte;Vila Nova Conceição;São Paulo;SP;Brasil;04543907;;;11;35083688;;;;ri@comerc.com.br
25.369.840/0001-57;2025-01-01;3;145470;COMERC ENERGIA S.A.;Endereço para Correspondência;Avenida Juscelino Kubitschek, 1.909 - 21° andar;sala 05, torre norte;Vila Nova Conceição;São Paulo;SP;Brasil;04543907;;;11;35083688;;;;ri@comerc.com.br
26.072.786/0001-46;2025-01-01;1;150047;Qestra Tecnologia Administração e Participações S.A.;Endereço da Sede;Avenida das Américas, 500;bl. 19, sl. 301 part;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22640904;;;21;976734395;;;;ri@qestra.com.br
26.072.786/0001-46;2025-01-01;1;150047;Qestra Tecnologia Administração e Participações S.A.;Endereço para Correspondência;Avenida das Américas, 500;bl. 19, sl. 301 part;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22640904;;;21;976734395;;;;ri@qestra.com.br
26.345.998/0001-50;2025-01-01;1;148896;TC S.A.;Endereço da Sede;Avenida Presidente Juscelino Kubitschek, nº 1830;Torre2, 5 andar,cj52;Vila Nova Conceição;São Paulo;SP;Brasil;04543900;;;11;42007850;;;;ri@tc.com.br
26.345.998/0001-50;2025-01-01;1;148896;TC S.A.;Endereço para Correspondência;Avenida Presidente Juscelino Kubitschek, nº 1830;Torre2, 5 andar,cj52;Vila Nova Conceição;São Paulo;SP;Brasil;04543900;;;11;42007850;;;;ri@tc.com.br
26.462.693/0001-28;2025-01-01;2;146488;Lavvi Empreendimentos Imobiliários S.A.;Endereço da Sede;Avenida Angélica, 2346;8º andar CJ 84;Bairro Consolação;São Paulo;SP;Brasil;01228200;;;11;42101377;;;;ri@lavvi.com.br
26.462.693/0001-28;2025-01-01;2;146488;Lavvi Empreendimentos Imobiliários S.A.;Endereço para Correspondência;Avenida Angélica, 2346;8 andar Cj 84;Consolação;São Paulo;SP;Brasil;01228200;;;11;42101377;;;;ri@lavvi.com.br
26.609.050/0001-64;2025-01-01;1;148435;Travessia Securitizadora S.A.;Endereço da Sede;Rua Tabapuã;41, 13 andar sala 1;Itaim Bibi;SAO PAULO;SP;Brasil;04533010;;;11;41158700;;;;ri@grupotravessia.com
26.609.050/0001-64;2025-01-01;1;148435;Travessia Securitizadora S.A.;Endereço para Correspondência;Rua Tabapuã;41, 13 andar sala 1;Itaim Bibi;SAO PAULO;SP;Brasil;04533010;;;11;41158700;;;;ri@grupotravessia.com
26.659.061/0001-59;2025-01-01;1;148768;MPM Corpóreos S.A.;Endereço da Sede;Avenida dos Eucaliptos, nº 762;sala 2;Indianópolis;São Paulo;SP;Brasil;04517050;;;11;48583340;;;;dri@espacolaser.com.br
26.659.061/0001-59;2025-01-01;1;148768;MPM Corpóreos S.A.;Endereço para Correspondência;Av. Pedroso de Morais, 1619;4º Andar - Conj. 404;Pinheiros;São Paulo;SP;Brasil;05419001;;;11;48583340;;;;dri@espacolaser.com.br
26.664.057/0001-89;2025-01-01;1;147876;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;Endereço da Sede;Rodovia Attílio Balbo - SP-322 km 327+500;s/n;Zona Industrial;Sertãozinho;SP;Brasil;14173000;;;14;34012626;;;;ri@entrevias.com.br
26.664.057/0001-89;2025-01-01;1;147876;ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.;Endereço para Correspondência;Caixa Postal nº 07;s/n;Centro;Sertãozinho;SP;Brasil;14160970;;;14;34012626;;;;ri@entrevias.com.br
26.845.702/0001-60;2025-01-01;2;149204;Belém Transmissora de Energia S.A;Endereço da Sede;Ed. Argentina, Praia de Botafogo, 228;Sala 1201;Botafogo;Rio de Janeiro;RJ;Brasil;22250906;;;21;39507401;;;;institucional.belem@verenenergia.com
26.845.702/0001-60;2025-01-01;2;149204;Belém Transmissora de Energia S.A;Endereço para Correspondência;Ed. Argentina, Praia de Botafogo, 228;Sala 1201;Botafogo;Rio de Janeiro;RJ;Brasil;22250906;;;21;39507401;;;;institucional.belem@verenenergia.com
26.982.634/0001-80;2025-01-01;1;149180;Turbi Compartilhamento de Veículos S.A.;Endereço da Sede;Avenida Rebouças n° 2728;9º Andar;Pinheiros;São Paulo;SP;Brasil;05402500;;;11;41182826;;;;ri@turbi.com.br
26.982.634/0001-80;2025-01-01;1;149180;Turbi Compartilhamento de Veículos S.A.;Endereço para Correspondência;Avenida Rebouças n° 2728;9º Andar;Pinheiros;São Paulo;SP;Brasil;05402500;;;11;41182826;;;;ri@turbi.com.br
27.093.558/0001-15;2025-01-01;1;148786;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Endereço da Sede;Avenida Dra. Ruth Cardoso;nº 7815 - CJ 401-B;Pinheiros;São Paulo;SP;Brasil;05425905;;;21;39248700;;;;ri@mills.com.br
27.093.558/0001-15;2025-01-01;1;148786;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Endereço para Correspondência;Avenida Dra. Ruth Cardoso;nº 7815 - CJ 401-B;Pinheiros;São Paulo;SP;Brasil;05425905;;;21;39248700;;;;ri@mills.com.br
27.137.879/0001-74;2025-01-01;1;144581;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;Endereço da Sede;Rua Cardeal Arcoverde, 2365;11º andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;ri@vert-capital.com.br
27.137.879/0001-74;2025-01-01;1;144581;CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I;Endereço para Correspondência;Rua Cardeal Arcoverde, 2365;11º andar;Pinheiros;São Paulo;SP;Brasil;05407003;;;11;33851800;;;;ri@vert-capital.com.br
27.157.474/0001-06;2025-01-01;1;144607;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;Endereço da Sede;Avenida Professor Camilo Filho, n° 1.960;;Todos os Santos;Teresina;PI;Brasil;64089040;;;86;33018000;;;;dri@aegea.com.br
27.157.474/0001-06;2025-01-01;1;144607;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;Endereço para Correspondência;Av Brigadeiro Faria Lima, nº 1.663 - Ed. Plaza São Lourenço;1º andar, sl 1;Jardim Paulistano;São Paulo;SP;Brasil;01452001;;;11;38188150;;;;dri@aegea.com.br
27.743.642/0001-37;2025-01-01;1;148666;Construtora Metrocasa S.A.;Endereço da Sede;Avenida São Luis, 50;37º andar conj. 372;Republica;São Paulo;SP;Brasil;01046926;;;11;981235558;;;;ri@metrocasa.com.br
27.743.642/0001-37;2025-01-01;1;148666;Construtora Metrocasa S.A.;Endereço para Correspondência;Av São Luis n° 50;37° andar - 372 ABC;República;São Paulo;SP;Brasil;01046926;;;11;32142300;;;;ri@metrocasa.com.br
27.902.165/0002-96;2025-01-01;2;150637;Highline Brasil II Infraestrutura de Telecomunicações S.A.;Endereço da Sede;Avenida João Cabral de Mello Neto, nº 850;Bloco 02, Sl. 902;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22775057;;;11;31925200;;;;ri@highline.com.br
27.902.165/0002-96;2025-01-01;2;150637;Highline Brasil II Infraestrutura de Telecomunicações S.A.;Endereço para Correspondência;Rua Joaquim Floriano, 294;3º e 4º Andares;Itaim Bibi;São Paulo;SP;Brasil;04534001;;;11;31925200;;;;ri@highline.com.br
27.956.690/0001-03;2025-01-01;4;149827;AUZZA SECURITIZADORA S. A.;Endereço da Sede;R FRANCISCO ROCHA;198;BATEL;Curitiba;PR;Brasil;80420130;;;41;988159011;;;;rafael@felcar.com.br
27.956.690/0001-03;2025-01-01;4;149827;AUZZA SECURITIZADORA S. A.;Endereço para Correspondência;R FRANCISCO ROCHA;198;BATEL;Curitiba;PR;Brasil;80420130;;;41;988159011;;;;rafael@felcar.com.br
27.967.244/0001-02;2025-01-01;3;146768;Equatorial Transmissora 8 SPE S.A.;Endereço da Sede;SCS Q. 9, Torre A, Edifício Parque Cidade Corporate;12º andar;Asa Sul;Brasilia;DF;Brasil;70308200;;;61;34261010;;;;ri@equatorialenergia.com.br
27.967.244/0001-02;2025-01-01;3;146768;Equatorial Transmissora 8 SPE S.A.;Endereço para Correspondência;SCS Q. 9, Torre A, Edifício Parque Cidade Corporate;12º andar;Asa Sul;Brasília;DF;Brasil;70297400;;;61;34261010;;;;ri@equatorialenergia.com.br
28.019.100/0001-89;2025-01-01;1;146361;VIAPAULISTA S.A.;Endereço da Sede;Rodovia Anhanguera s/n;KM 312,2 Norte;Jardim Joquei Clube;Ribeirão Preto;SP;Brasil;14079000;;;16;21024200;;;;ri@arteris.com.br
28.019.100/0001-89;2025-01-01;1;146361;VIAPAULISTA S.A.;Endereço para Correspondência;Rodovia Anhanguera s/n;KM 312,2 Norte;Jardim Joquei Clube;Ribeirão Preto;SP;Brasil;14079000;;;16;21024200;;;;ri@arteris.com.br
28.127.603/0001-78;2025-01-01;2;148254;BANESTES S.A. - BCO EST ESPIRITO SANTO;Endereço da Sede;AV. PRINCESA ISABEL;574, BL B, 9 ANDAR;CENTRO;Vitória;ES;Brasil;29010931;;;27;33831530;;;;dirif@banestes.com.br
28.127.603/0001-78;2025-01-01;2;148254;BANESTES S.A. - BCO EST ESPIRITO SANTO;Endereço para Correspondência;AV. PRINCESA ISABEL;574, BL B, 9º andar.;CENTRO;Vitória;ES;Brasil;29010931;;;27;33831526;;;;ri@banestes.com.br
28.152.650/0001-71;2025-01-01;2;149433;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Endereço da Sede;Rua Florentino Faller, nº 80 - salas 101, 102, 201, 202, 301;Edifício Maxxi I;Enseada do Suá;Vitória;ES;Brasil;29050310;;;27;33484000;;;;reportefinanceiro@edpbr.com.br
28.152.650/0001-71;2025-01-01;2;149433;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Endereço para Correspondência;Rua Werner Von Siemens, 111;Prédio 22, bloco A.;Lapa de Baixo;São Paulo;SP;Brasil;05069900;;;11;21855000;;;;ri@edpbr.com.br
28.195.667/0001-06;2025-01-01;2;145219;BCO ABC BRASIL S.A.;Endereço da Sede;Av. Cidade Jardim, 803;2º andar;Itaim Bibi;São Paulo;SP;Brasil;01453000;;;11;31702186;;;;ri@abcbrasil.com.br
28.195.667/0001-06;2025-01-01;2;145219;BCO ABC BRASIL S.A.;Endereço para Correspondência;Av. Cidade Jardim, 803;2º andar;Itaim Bibi;São Paulo;SP;Brasil;01453000;;;11;31702186;;;;ri@abcbrasil.com.br
28.201.130/0001-01;2025-01-01;1;148562;Energisa Transmissão de Energia S/A;Endereço da Sede;Praça Rui Barbosa, 80;Parte;Centro;Cataguases;MG;Brasil;36770901;;;32;34296000;;;;ri@energisa.com.br
28.201.130/0001-01;2025-01-01;1;148562;Energisa Transmissão de Energia S/A;Endereço para Correspondência;Praça Rui Barbosa, 80;(Parte);Centro;Cataguases;MG;Brasil;36770901;;;32;34296000;;;;ri@energisa.com.br
28.367.479/0001-18;2025-01-01;2;149980;Quantum Participações S.A;Endereço da Sede;Rua Dr. Renato Paes de Barros, nº 955,;C: 52, 102, 111,112;Itaim Bibi;São Paulo;SP;Brasil;04530001;;;11;25402550;;;;dri@quantumbrt.com
28.367.479/0001-18;2025-01-01;2;149980;Quantum Participações S.A;Endereço para Correspondência;Rua Dr. Renato Paes de Barros, nº 955,;C: 52, 102, 111,112;Itaim Bibi;São Paulo;SP;Brasil;04530001;;;11;25402550;;;;dri@quantumbrt.com
28.594.234/0001-23;2025-01-01;2;151504;Auren Energia S.A.;Endereço da Sede;Av. dra Ruth Cardoso, 8.501;2º andar, sala 11;Pinheiros;São Paulo;SP;Brasil;05425070;;;11;28742540;;;;ri@aurenenergia.com.br
28.594.234/0001-23;2025-01-01;2;151504;Auren Energia S.A.;Endereço para Correspondência;Av. dra Ruth Cardoso, 8.501;2º andar, sala 11;Pinheiros;São Paulo;SP;Brasil;05425070;;;11;28742540;;;;ri@aurenenergia.com.br
28.925.264/0001-75;2025-01-01;1;144499;COMPANHIA ENERGÉTICA JAGUARA;Endereço da Sede;Rua Paschoal Apostolo Pitsica, 5064;N/A;Agronomica;Florianópolis;SC;Brasil;88025255;;;48;32217246;;;;ri.brenergia@engie.com
28.925.264/0001-75;2025-01-01;1;144499;COMPANHIA ENERGÉTICA JAGUARA;Endereço para Correspondência;Rua Paschoal Apostolo Pitsica, 5064;N/A;Agronomica;Florianópolis;SC;Brasil;88025255;;;48;32217246;;;;ri.brenergia@engie.com
28.942.127/0001-49;2025-01-01;1;144500;COMPANHIA ENERGÉTICA MIRANDA;Endereço da Sede;Rua Paschoal Apostolo Pitsica, 5064;N/A;Agronomica;Florianópolis;SC;Brasil;88025255;;;48;32217246;;;;ri.brenergia@engie.com
28.942.127/0001-49;2025-01-01;1;144500;COMPANHIA ENERGÉTICA MIRANDA;Endereço para Correspondência;Rua Paschoal Apostolo Pitsica, 5064;N/A;Agronomica;Florianópolis;SC;Brasil;88025255;;;48;32217246;;;;ri.brenergia@engie.com
29.780.061/0001-09;2025-01-01;1;147470;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;Endereço da Sede;Rua Dr. Eduardo de Souza Aranha, 153;12o andar;Vila Nova Conceição;São Paulo;SP;Brasil;04543904;;;11;30485419;;;;ri@scsa.com.br
29.780.061/0001-09;2025-01-01;1;147470;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;Endereço para Correspondência;Rua Dr. Eduardo de Souza Aranha, 153;12o andar;Vila Nova Conceição;São Paulo;SP;Brasil;04543904;;;11;30485419;;;;ri@scsa.com.br
29.884.545/0001-90;2025-01-01;2;147244;EcoRioMinas Concessionária de Rodovias S.A.;Endereço da Sede;Rua Mário Neves, nº 01;sala 01;Ilha da Conceição;;RJ;Brasil;24050290;;;21;39004200;;;;invest@ecorodovias.com.br
29.884.545/0001-90;2025-01-01;2;147244;EcoRioMinas Concessionária de Rodovias S.A.;Endereço para Correspondência;Rua Mário Neves, nº 01;sala 01;Ilha da Conceição;;RJ;Brasil;24050290;;;21;39004200;;;;invest@ecorodovias.com.br
29.950.060/0001-57;2025-01-01;1;146338;NORTEC QUÍMICA S.A.;Endereço da Sede;Rua Dezessete;200;Xerém;Duque de Caxias;RJ;Brasil;25250612;;;21;36517318;;;;ri@nortecquimica.com.br
